event_id,user_id,mode,game_name,learning_time_ms,number_range,start,end,skill_id,type
236,14,NORMAL,Subitizing,3855.0,R10,2021-08-13T07:24:45.773Z,2021-08-13T07:24:58.600Z,1.0,task
237,14,NORMAL,Conversion,20881.0,R10,2021-08-20T07:25:26.241Z,2021-08-20T07:25:57.259Z,4.0,task
238,14,NORMAL,Calculator,7285.0,R10,2021-08-20T19:18:23.823Z,2021-08-20T19:18:32.208Z,30.0,task
239,14,NORMAL,Conversion,31274.0,R20,2021-08-24T06:27:51.838Z,2021-08-24T06:28:23.396Z,35.0,task
240,14,NORMAL,Landing,7416.0,R20,2021-08-26T08:27:54.529Z,2021-08-26T08:28:06.314Z,51.0,task
241,14,NORMAL,Comparison,1216.0,R100,2021-08-27T07:17:58.545Z,2021-08-27T07:17:59.958Z,94.0,task
242,14,NORMAL,Landing,7010.0,R100,2021-08-31T08:27:27.290Z,2021-08-31T08:27:36.623Z,110.0,task
243,14,NORMAL,Landing,7375.0,R100,2021-09-02T08:35:45.417Z,2021-09-02T08:35:54.504Z,111.0,task
244,14,NORMAL,Landing,6050.0,R100,2021-09-03T07:22:39.078Z,2021-09-03T07:22:47.589Z,112.0,task
245,14,END_OF_NR,Conversion,8260.0,R100,2021-09-07T08:28:18.727Z,2021-09-07T08:28:27.164Z,99.0,task
246,14,END_OF_NR,Landing,6071.0,R100,2021-09-10T07:21:16.502Z,2021-09-10T07:21:24.873Z,109.0,task
247,14,END_OF_NR,Comparison,1216.0,R100,2021-09-14T06:33:49.415Z,2021-09-14T06:33:52.223Z,94.0,task
248,14,END_OF_NR,Estimation,2266.0,R100,2021-09-16T08:27:09.913Z,2021-09-16T08:27:14.384Z,95.0,task
249,14,END_OF_NR,Order,3896.0,R100,2021-09-17T06:39:40.370Z,2021-09-17T06:39:44.305Z,106.0,task
250,14,END_OF_NR,Conversion,4280.0,R100,2021-09-21T06:30:43.545Z,2021-09-21T06:30:47.958Z,97.0,task
251,14,END_OF_NR,Landing,6106.0,R100,2021-09-27T08:27:56.395Z,2021-09-27T08:29:14.946Z,112.0,task
252,14,END_OF_NR,Estimation on Number Line,3450.0,R100,2021-10-22T07:20:27.087Z,2021-10-22T07:20:30.711Z,100.0,task
253,14,END_OF_NR,Estimation,1950.0,R100,2021-10-26T08:29:05.614Z,2021-10-26T08:29:07.742Z,95.0,task
254,14,NORMAL,Conversion,11836.0,R1000,2021-10-29T07:24:02.555Z,2021-10-29T07:24:14.565Z,169.0,task
255,14,NORMAL,Landing,8174.0,R1000,2021-11-16T09:30:54.796Z,2021-11-16T09:31:04.523Z,181.0,task
256,14,END_OF_NR,Landing,9453.0,R1000,2021-11-19T08:13:58.282Z,2021-11-19T08:14:09.224Z,181.0,task
257,14,END_OF_NR,Landing,6120.0,R1000,2021-11-25T10:17:56.179Z,2021-11-25T10:18:04.509Z,180.0,task
258,14,END_OF_NR,Landing,6070.0,R1000,2021-11-30T13:32:15.972Z,2021-11-30T13:32:23.723Z,179.0,task
259,14,END_OF_NR,Secret Number,103216.0,R1000,2021-12-02T10:17:20.629Z,2021-12-02T10:19:27.142Z,178.0,task
260,14,NORMAL,Calculator,26615.0,R1000,2021-12-02T10:26:38.193Z,2021-12-02T10:27:04.956Z,204.0,task
261,14,END_OF_NR,Distance,12923.0,R1000,2021-12-06T09:32:18.097Z,2021-12-06T09:32:31.155Z,176.0,task
262,14,END_OF_NR,Comparison,865.0,R1000,2021-12-10T08:25:49.745Z,2021-12-10T08:25:51.855Z,166.0,task
263,14,END_OF_NR,Order,3513.0,R1000,2021-12-14T09:30:49.045Z,2021-12-14T09:30:52.717Z,177.0,task
264,14,END_OF_NR,Landing,8174.0,R1000,2021-12-17T08:23:13.688Z,2021-12-17T08:23:23.943Z,181.0,task
265,14,END_OF_NR,Order,2366.0,R1000,2022-01-09T14:02:57.069Z,2022-01-09T14:02:59.574Z,177.0,task
266,14,END_OF_NR,Comparison,1168.0,R1000,2022-01-11T09:30:48.506Z,2022-01-11T09:30:51.575Z,166.0,task
267,14,END_OF_NR,Estimation on Number Line,4379.0,R1000,2022-01-14T08:19:00.678Z,2022-01-14T08:19:05.189Z,172.0,task
268,14,END_OF_NR,Distance,14551.0,R1000,2022-01-18T09:24:12.309Z,2022-01-18T09:24:27.051Z,176.0,task
269,14,END_OF_NR,Distance,13732.0,R1000,2022-01-28T08:26:51.244Z,2022-01-28T08:27:05.161Z,175.0,task
270,14,END_OF_NR,Distance,15229.0,R1000,2022-02-04T08:18:20.765Z,2022-02-04T08:18:36.152Z,176.0,task
271,14,END_OF_NR,Order,2134.0,R1000,2022-02-25T08:29:40.643Z,2022-02-25T08:29:42.942Z,177.0,task
272,14,END_OF_NR,Order,3010.0,R1000,2022-02-28T09:26:00.071Z,2022-02-28T09:26:03.253Z,177.0,task
273,14,END_OF_NR,Conversion,7200.0,R1000,2022-03-04T08:24:11.623Z,2022-03-04T08:24:19.039Z,171.0,task
274,14,END_OF_NR,Estimation on Number Line,2280.0,R1000,2022-03-11T08:18:54.545Z,2022-03-11T08:18:56.955Z,172.0,task
275,14,END_OF_NR,Conversion,17359.0,R1000,2022-03-23T09:29:41.261Z,2022-03-23T09:29:58.772Z,171.0,task
276,14,NORMAL,Series,41824.0,R100,2022-03-23T18:59:40.538Z,2022-03-23T19:00:22.434Z,149.0,task
277,14,END_OF_NR,Conversion,3740.0,R1000,2022-03-30T06:40:29.885Z,2022-03-30T06:40:33.750Z,170.0,task
278,14,END_OF_NR,Secret Number,90252.0,R1000,2022-04-01T07:24:19.450Z,2022-04-01T07:25:49.897Z,178.0,task
279,14,END_OF_NR,Estimation,1817.0,R1000,2022-05-05T09:10:29.218Z,2022-05-05T09:10:31.498Z,167.0,task
280,14,END_OF_NR,Landing,6076.0,R1000,2022-05-06T07:24:41.523Z,2022-05-06T07:24:57.869Z,179.0,task
281,14,END_OF_NR,Landing,6092.0,R1000,2022-05-10T08:32:40.047Z,2022-05-10T08:32:53.804Z,179.0,task
282,14,END_OF_NR,Conversion,19938.0,R1000,2022-05-11T08:27:52.236Z,2022-05-11T08:28:12.398Z,171.0,task
283,14,END_OF_NR,Distance,7923.0,R1000,2022-05-13T07:17:24.925Z,2022-05-13T07:17:33.013Z,175.0,task
284,14,END_OF_NR,Distance,8490.0,R1000,2022-05-18T08:28:26.205Z,2022-05-18T08:28:34.903Z,175.0,task
285,14,END_OF_NR,Order,3272.0,R1000,2022-05-24T09:17:36.693Z,2022-05-24T09:17:40.161Z,177.0,task
286,14,END_OF_NR,Landing,8075.0,R1000,2022-05-25T08:28:10.644Z,2022-05-25T08:28:20.441Z,181.0,task
287,14,END_OF_NR,Conversion,13485.0,R1000,2022-06-07T08:23:51.433Z,2022-06-07T08:24:05.114Z,171.0,task
288,14,END_OF_NR,Conversion,25429.0,R1000,2022-06-14T08:37:24.157Z,2022-06-14T08:37:49.814Z,171.0,task
289,14,END_OF_NR,Conversion,38491.0,R1000,2022-06-28T08:28:29.548Z,2022-06-28T08:29:08.242Z,171.0,task
290,15,NORMAL,Subitizing,6701.0,R10,2020-03-28T12:02:00.547Z,2020-03-28T12:07:36.481Z,1.0,task
291,15,NORMAL,Landing,6073.0,R10,2020-03-29T14:14:10.275Z,2020-03-29T14:15:04.497Z,18.0,task
293,15,NORMAL,Conversion,36220.0,R20,2020-03-30T14:59:12.308Z,2020-03-30T14:59:48.728Z,38.0,task
294,15,NORMAL,Landing,7204.0,R20,2020-03-31T08:40:06.464Z,2020-03-31T08:40:21.194Z,51.0,task
295,15,END_OF_NR,Distance,10625.0,R20,2020-04-01T16:06:29.059Z,2020-04-01T16:07:03.658Z,44.0,task
296,15,END_OF_NR,Comparison,2475.0,R20,2020-04-02T11:51:21.123Z,2020-04-02T11:51:27.941Z,43.0,task
297,15,END_OF_NR,Estimation on Number Line,8212.0,R20,2020-04-05T10:07:51.714Z,2020-04-05T10:08:00.122Z,39.0,task
298,15,END_OF_NR,Secret Number,92278.0,R20,2020-04-08T06:37:21.689Z,2020-04-08T06:38:54.154Z,47.0,task
300,15,END_OF_NR,Order,61003.0,R20,2020-04-09T09:54:49.859Z,2020-04-09T09:56:12.590Z,46.0,task
301,15,END_OF_NR,Conversion,25042.0,R20,2020-04-14T08:58:40.676Z,2020-04-14T08:59:59.753Z,38.0,task
302,15,END_OF_NR,Landing,6097.0,R20,2020-04-20T08:36:18.877Z,2020-04-20T08:36:26.385Z,48.0,task
303,15,END_OF_NR,Secret Number,53849.0,R20,2020-04-22T07:53:44.996Z,2020-04-22T07:54:38.938Z,47.0,task
304,15,END_OF_NR,Comparison,1834.0,R20,2020-04-23T12:41:16.697Z,2020-04-23T12:41:22.016Z,43.0,task
305,15,END_OF_NR,Comparison,913.0,R20,2020-04-24T16:36:58.810Z,2020-04-24T16:37:02.731Z,33.0,task
307,15,END_OF_NR,Comparison,912.0,R20,2020-04-26T15:41:04.712Z,2020-04-26T15:41:07.952Z,33.0,task
309,15,END_OF_NR,Landing,6073.0,R20,2020-04-29T08:32:51.083Z,2020-04-29T08:33:07.960Z,48.0,task
310,15,END_OF_NR,Landing,7265.0,R20,2020-05-03T10:33:36.992Z,2020-05-03T10:34:14.766Z,51.0,task
312,15,NORMAL,Calculator,20702.0,R20,2020-05-03T13:47:00.624Z,2020-05-03T13:47:27.014Z,62.0,task
314,15,END_OF_NR,Order,8697.0,R20,2020-05-06T16:20:16.401Z,2020-05-06T16:20:25.264Z,46.0,task
315,15,END_OF_NR,Estimation on Number Line,8350.0,R20,2020-05-07T11:47:33.417Z,2020-05-07T11:47:41.964Z,39.0,task
317,15,END_OF_NR,Conversion,3126.0,R20,2020-05-08T14:51:34.948Z,2020-05-08T14:51:38.278Z,35.0,task
319,15,END_OF_NR,Order,6951.0,R20,2020-05-10T12:55:06.021Z,2020-05-10T12:55:13.152Z,46.0,task
320,15,END_OF_NR,Distance,13526.0,R20,2020-05-11T16:32:42.151Z,2020-05-11T16:32:55.801Z,45.0,task
321,15,END_OF_NR,Conversion,35681.0,R20,2020-05-13T14:30:26.079Z,2020-05-13T14:31:01.954Z,38.0,task
322,15,END_OF_NR,Secret Number,16130.0,R20,2020-05-17T11:05:28.998Z,2020-05-17T11:05:45.348Z,47.0,task
323,15,END_OF_NR,Landing,6052.0,R20,2020-06-04T16:07:25.016Z,2020-06-04T16:07:35.815Z,48.0,task
324,15,NORMAL,Estimation,5198.0,R100,2020-08-29T11:26:23.054Z,2020-08-29T11:26:37.840Z,95.0,task
326,15,NORMAL,Landing,6087.0,R100,2020-09-17T12:05:51.289Z,2020-09-17T12:08:13.993Z,109.0,task
327,15,NORMAL,Landing,6076.0,R100,2020-09-17T12:08:37.728Z,2020-09-17T12:08:53.161Z,109.0,task
328,15,NORMAL,Landing,6143.0,R100,2020-09-18T17:38:57.857Z,2020-09-18T17:39:07.497Z,109.0,task
329,15,NORMAL,Landing,6211.0,R100,2020-09-20T12:41:36.334Z,2020-09-20T12:41:44.741Z,108.0,task
331,15,NORMAL,Landing,6056.0,R100,2020-09-22T16:36:41.604Z,2020-09-22T16:36:57.984Z,112.0,task
333,15,END_OF_NR,Landing,6113.0,R100,2020-09-27T14:49:00.280Z,2020-09-27T14:49:14.002Z,109.0,task
334,15,END_OF_NR,Conversion,9744.0,R100,2020-09-29T14:08:18.773Z,2020-09-29T14:08:28.680Z,99.0,task
336,15,END_OF_NR,Distance,115438.0,R100,2020-10-10T15:19:02.967Z,2020-10-10T15:20:58.869Z,104.0,task
337,15,END_OF_NR,Distance,28154.0,R100,2020-10-15T14:29:32.485Z,2020-10-15T14:30:00.849Z,105.0,task
339,15,END_OF_NR,Comparison,2225.0,R100,2020-10-18T14:48:24.418Z,2020-10-18T14:49:17.071Z,94.0,task
340,15,END_OF_NR,Landing,6127.0,R100,2020-10-22T13:16:29.530Z,2020-10-22T13:16:38.074Z,108.0,task
341,15,END_OF_NR,Landing,7536.0,R100,2020-10-28T17:21:46.269Z,2020-10-28T17:22:09.369Z,110.0,task
342,15,NORMAL,Estimation,10035.0,R1000,2021-01-18T12:05:13.896Z,2021-01-18T12:05:33.374Z,167.0,task
343,15,NORMAL,Estimation,3787.0,R1000,2021-02-22T13:30:09.322Z,2021-02-22T13:30:26.348Z,167.0,task
344,16,NORMAL,Subitizing,5840.0,R10,2018-03-07T18:22:17.611Z,2018-03-07T18:23:04.895Z,1.0,task
345,16,NORMAL,Comparison,3274.0,R20,2018-03-08T13:04:27.936Z,2018-03-08T13:04:32.632Z,33.0,task
346,16,END_OF_NR,Conversion,5741.0,R20,2018-03-14T12:47:11.378Z,2018-03-14T12:47:18.877Z,35.0,task
347,16,END_OF_NR,Landing,8460.0,R20,2018-03-17T16:12:25.963Z,2018-03-17T16:12:36.293Z,51.0,task
348,16,NORMAL,Estimation,3449.0,R100,2018-05-05T11:21:51.557Z,2018-05-05T11:21:57.261Z,95.0,task
349,16,NORMAL,Landing,6050.0,R100,2018-05-06T08:37:06.573Z,2018-05-06T08:37:16.049Z,108.0,task
350,16,NORMAL,Landing,8478.0,R100,2018-11-01T14:19:52.671Z,2018-11-01T14:20:03.009Z,110.0,task
351,16,NORMAL,Landing,7698.0,R100,2018-11-22T17:58:06.893Z,2018-11-22T17:58:16.314Z,112.0,task
352,16,END_OF_NR,Comparison,4037.0,R100,2018-11-28T13:37:47.830Z,2018-11-28T13:37:53.507Z,103.0,task
353,16,END_OF_NR,Conversion,21278.0,R100,2018-11-29T14:13:18.032Z,2018-11-29T14:13:41.068Z,99.0,task
354,16,NORMAL,Calculator,21947.0,R100,2018-11-29T17:04:09.982Z,2018-11-29T17:09:48.532Z,133.0,task
355,16,END_OF_NR,Landing,7680.0,R100,2018-11-30T16:47:33.329Z,2018-11-30T16:48:02.312Z,112.0,task
356,16,NORMAL,Jump backwards,45439.0,R20,2018-11-30T18:23:10.287Z,2018-11-30T18:25:55.187Z,84.0,task
357,16,END_OF_NR,Difference,5331.0,R100,2018-11-30T19:51:31.314Z,2018-11-30T19:51:38.358Z,135.0,task
358,16,NORMAL,Landing,7617.0,R1000,2018-12-01T10:32:22.053Z,2018-12-01T10:32:31.353Z,180.0,task
359,16,NORMAL,Landing,7635.0,R1000,2018-12-01T11:07:54.261Z,2018-12-01T11:08:03.457Z,180.0,task
360,16,NORMAL,Series,22400.0,R100,2018-12-01T15:59:43.529Z,2018-12-01T16:00:06.818Z,148.0,task
361,16,END_OF_NR,Conversion,24091.0,R1000,2019-01-08T16:57:09.508Z,2019-01-08T16:57:35.326Z,171.0,task
362,16,END_OF_NR,Distance,12057.0,R1000,2019-01-10T13:01:28.419Z,2019-01-10T13:01:42.253Z,175.0,task
363,16,END_OF_NR,Landing,7656.0,R1000,2019-01-10T15:44:14.527Z,2019-01-10T15:44:23.590Z,180.0,task
364,16,END_OF_NR,Conversion,27166.0,R1000,2019-02-07T15:12:41.260Z,2019-02-07T15:13:10.172Z,171.0,task
365,16,END_OF_NR,Comparison,2808.0,R1000,2019-02-08T17:50:39.353Z,2019-02-08T17:50:43.891Z,166.0,task
366,16,END_OF_NR,Landing,7622.0,R1000,2019-02-09T10:05:50.109Z,2019-02-09T10:05:59.365Z,180.0,task
367,16,END_OF_NR,Distance,36359.0,R1000,2019-02-27T13:53:29.843Z,2019-02-27T13:54:07.779Z,176.0,task
368,16,END_OF_NR,Distance,8245.0,R1000,2019-03-28T16:07:43.267Z,2019-03-28T16:07:53.343Z,175.0,task
369,16,END_OF_NR,Conversion,6445.0,R1000,2019-03-29T17:09:57.832Z,2019-03-29T17:10:05.846Z,170.0,task
370,16,END_OF_NR,Conversion,7362.0,R1000,2019-05-08T11:28:57.497Z,2019-05-08T11:29:06.503Z,170.0,task
371,16,END_OF_NR,Landing,7634.0,R1000,2019-05-09T15:53:59.385Z,2019-05-09T15:54:08.649Z,179.0,task
372,16,END_OF_NR,Distance,14241.0,R1000,2019-05-10T12:10:08.604Z,2019-05-10T12:10:24.618Z,175.0,task
373,16,END_OF_NR,Landing,7622.0,R1000,2019-05-20T14:40:03.696Z,2019-05-20T14:40:12.772Z,180.0,task
374,16,END_OF_NR,Comparison,2620.0,R1000,2019-05-25T11:20:20.300Z,2019-05-25T11:20:24.607Z,166.0,task
375,16,END_OF_NR,Comparison,2441.0,R1000,2019-06-24T14:54:13.654Z,2019-06-24T14:54:17.659Z,166.0,task
376,16,,,,,2019-06-24T15:03:31.874Z,2019-06-24T15:04:05.904Z,,ZOO
377,16,END_OF_NR,Comparison,2374.0,R1000,2019-06-26T10:57:42.132Z,2019-06-26T10:57:46.383Z,166.0,task
378,16,END_OF_NR,Distance,14393.0,R1000,2019-11-07T12:11:13.984Z,2019-11-07T12:11:30.587Z,175.0,task
379,16,END_OF_NR,Landing,6100.0,R1000,2020-04-14T15:43:05.698Z,2020-04-14T15:43:13.922Z,180.0,task
380,16,END_OF_NR,Conversion,5833.0,R1000,2020-04-16T07:01:16.316Z,2020-04-16T07:01:22.371Z,169.0,task
381,16,END_OF_NR,Distance,15086.0,R1000,2020-04-20T09:43:13.483Z,2020-04-20T09:43:28.759Z,176.0,task
382,16,END_OF_NR,Landing,6151.0,R1000,2020-06-04T15:51:44.991Z,2020-06-04T15:51:51.331Z,180.0,task
383,17,NORMAL,Subitizing,34848.0,R10,2015-08-02T08:18:30.418Z,2015-08-02T08:19:05.266Z,1.0,task
384,17,NORMAL,Landing,8168.0,R10,2015-08-08T06:55:36.228Z,2015-08-08T06:55:44.396Z,18.0,task
385,17,NORMAL,Landing,8159.0,R10,2015-11-12T15:04:44.869Z,2015-11-12T15:04:53.028Z,18.0,task
386,17,NORMAL,Landing,11793.0,R10,2015-11-13T07:14:34.279Z,2015-11-13T07:14:46.072Z,18.0,task
387,17,NORMAL,Landing,8195.0,R10,2015-11-13T07:29:16.934Z,2015-11-13T07:29:25.129Z,18.0,task
388,17,NORMAL,Landing,8206.0,R10,2015-12-02T07:13:11.520Z,2015-12-02T07:13:19.726Z,17.0,task
392,17,NORMAL,Landing,6104.0,R10,2019-11-07T10:17:36.088Z,2019-11-07T10:17:47.455Z,17.0,task
393,17,NORMAL,Landing,6095.0,R10,2019-11-12T08:00:24.055Z,2019-11-12T08:00:44.606Z,17.0,task
394,17,NORMAL,Conversion,5930.0,R10,2019-11-12T10:02:07.448Z,2019-11-12T10:02:13.575Z,6.0,task
395,17,NORMAL,Landing,6111.0,R10,2019-11-13T09:37:16.222Z,2019-11-13T09:37:30.148Z,17.0,task
396,17,NORMAL,Landing,6104.0,R10,2019-11-13T09:42:06.668Z,2019-11-13T09:42:14.791Z,17.0,task
400,17,NORMAL,Landing,6116.0,R10,2019-11-13T09:50:51.117Z,2019-11-13T09:51:00.017Z,17.0,task
401,17,NORMAL,Landing,6108.0,R10,2019-11-15T13:21:12.045Z,2019-11-15T13:21:20.367Z,17.0,task
402,17,NORMAL,Landing,6109.0,R10,2019-11-18T09:36:25.689Z,2019-11-18T09:36:34.066Z,17.0,task
403,17,NORMAL,Landing,6112.0,R10,2019-11-19T07:38:40.639Z,2019-11-19T07:38:48.296Z,17.0,task
405,17,NORMAL,Landing,6087.0,R10,2019-11-19T08:28:16.603Z,2019-11-19T08:28:27.468Z,18.0,task
408,17,NORMAL,Landing,6098.0,R10,2019-11-19T08:32:54.771Z,2019-11-19T08:33:02.157Z,18.0,task
409,17,NORMAL,Landing,6076.0,R10,2019-11-19T08:39:06.867Z,2019-11-19T08:40:05.120Z,18.0,task
410,17,NORMAL,Landing,6126.0,R10,2019-12-20T13:01:13.732Z,2019-12-20T13:01:23.620Z,18.0,task
411,17,NORMAL,Landing,6101.0,R10,2019-12-20T13:05:30.149Z,2019-12-20T13:05:44.431Z,18.0,task
412,17,NORMAL,Landing,6087.0,R10,2019-12-20T13:07:21.293Z,2019-12-20T13:07:29.916Z,17.0,task
413,17,NORMAL,Calculator,4388.0,R10,2019-12-20T13:16:17.652Z,2019-12-20T13:16:22.209Z,27.0,task
414,17,NORMAL,Landing,6090.0,R10,2020-12-08T07:34:36.354Z,2020-12-08T07:34:58.477Z,18.0,task
417,17,FREE_TRAINING,Scale: Subtraction,22589.0,R10,2022-11-07T07:20:35.134Z,2022-11-07T07:22:47.638Z,0.0,task
418,18,NORMAL,Subitizing,8503.0,R10,2016-11-24T13:15:06.150Z,2016-11-24T13:16:09.095Z,1.0,task
419,18,NORMAL,Conversion,12045.0,R10,2016-12-01T13:13:40.577Z,2016-12-01T13:13:52.646Z,7.0,task
420,18,NORMAL,Landing,7577.0,R10,2016-12-08T12:49:58.650Z,2016-12-08T12:50:06.234Z,18.0,task
421,18,NORMAL,Landing,6805.0,R10,2016-12-22T12:59:58.080Z,2016-12-22T13:00:04.901Z,19.0,task
422,18,END_OF_NR,Order,10692.0,R10,2017-04-05T13:16:41.388Z,2017-04-05T13:16:56.005Z,15.0,task
423,18,END_OF_NR,Comparison,5404.0,R20,2017-04-06T18:13:51.994Z,2017-04-06T18:14:20.969Z,43.0,task
424,18,NORMAL,Estimation,3581.0,R100,2017-06-01T11:58:39.925Z,2017-06-01T11:58:43.522Z,95.0,task
425,18,NORMAL,Landing,8753.0,R100,2017-06-09T06:15:31.406Z,2017-06-09T06:15:40.177Z,110.0,task
426,18,END_OF_NR,Estimation,4513.0,R100,2017-06-13T06:19:58.550Z,2017-06-13T06:20:09.193Z,95.0,task
427,18,END_OF_NR,Landing,7702.0,R100,2017-06-22T11:41:58.416Z,2017-06-22T11:42:36.009Z,112.0,task
428,19,NORMAL,Subitizing,7650.0,R10,2020-10-08T07:10:29.845Z,2020-10-08T07:10:42.741Z,1.0,task
430,19,END_OF_NR,Scale: Decomposition,7949.0,R10,2020-10-08T18:37:13.404Z,2020-10-08T18:37:21.525Z,21.0,task
433,19,NORMAL,Comparison,902.0,R20,2020-10-09T08:34:47.490Z,2020-10-09T08:34:49.901Z,43.0,task
434,19,END_OF_NR,Conversion,10905.0,R20,2020-10-12T07:55:35.119Z,2020-10-12T07:55:48.479Z,38.0,task
435,19,END_OF_NR,Conversion,25169.0,R20,2020-10-12T08:20:08.506Z,2020-10-12T08:20:33.114Z,36.0,task
436,19,END_OF_NR,Comparison,704.0,R20,2020-10-13T10:09:37.087Z,2020-10-13T10:09:37.582Z,43.0,task
437,19,END_OF_NR,Conversion,15703.0,R20,2020-10-14T06:55:27.869Z,2020-10-14T06:55:44.075Z,37.0,task
438,19,END_OF_NR,Landing,5893.0,R20,2020-10-15T11:22:38.850Z,2020-10-15T11:22:44.905Z,48.0,task
440,19,END_OF_NR,Conversion,17724.0,R20,2020-10-26T13:06:20.639Z,2020-10-26T13:09:31.875Z,36.0,task
441,19,END_OF_NR,Conversion,24540.0,R20,2020-10-27T08:01:06.216Z,2020-10-27T08:01:30.957Z,38.0,task
442,19,END_OF_NR,Comparison,2927.0,R20,2020-10-29T08:06:39.780Z,2020-10-29T08:06:43.076Z,42.0,task
443,19,END_OF_NR,Secret Number,95150.0,R20,2020-11-02T08:51:42.928Z,2020-11-02T08:53:32.468Z,47.0,task
446,19,END_OF_NR,Comparison,4111.0,R20,2020-11-03T13:03:52.780Z,2020-11-03T13:04:03.037Z,43.0,task
447,19,END_OF_NR,Landing,6032.0,R20,2020-11-11T08:51:31.108Z,2020-11-11T08:51:37.300Z,50.0,task
449,19,END_OF_NR,Estimation on Number Line,7199.0,R20,2020-11-19T07:22:56.986Z,2020-11-19T07:23:03.671Z,39.0,task
451,19,END_OF_NR,Distance,5855.0,R20,2020-11-23T08:51:33.763Z,2020-11-23T08:57:29.857Z,44.0,task
453,19,END_OF_NR,Conversion,10432.0,R20,2020-11-24T08:44:04.960Z,2020-11-24T08:44:14.212Z,37.0,task
455,19,NORMAL,Estimation on Number Line,17951.0,R100,2020-11-26T10:12:46.407Z,2020-11-26T10:13:03.968Z,100.0,task
456,19,NORMAL,Landing,6118.0,R100,2020-11-27T10:39:28.715Z,2020-11-27T10:39:37.120Z,109.0,task
457,19,NORMAL,Landing,6806.0,R100,2020-11-30T08:57:37.550Z,2020-11-30T08:57:45.479Z,109.0,task
459,19,NORMAL,Landing,7557.0,R100,2020-12-01T10:27:10.048Z,2020-12-01T10:27:32.884Z,110.0,task
460,19,NORMAL,Landing,8654.0,R100,2020-12-09T07:30:41.358Z,2020-12-09T07:30:50.233Z,111.0,task
461,19,NORMAL,Landing,8807.0,R100,2020-12-10T08:51:15.476Z,2020-12-10T08:51:24.518Z,110.0,task
463,19,NORMAL,Landing,7589.0,R100,2020-12-14T08:57:14.366Z,2020-12-14T08:57:24.971Z,111.0,task
465,19,NORMAL,Landing,10803.0,R100,2021-01-15T11:07:33.608Z,2021-01-15T11:07:44.712Z,110.0,task
467,19,NORMAL,Landing,7959.0,R100,2021-01-17T18:51:00.929Z,2021-01-17T18:51:55.084Z,111.0,task
468,19,END_OF_NR,Conversion,10507.0,R100,2021-02-18T08:40:31.268Z,2021-02-18T08:40:41.993Z,97.0,task
470,19,END_OF_NR,Distance,7653.0,R100,2021-03-03T08:25:37.449Z,2021-03-03T08:25:45.686Z,105.0,task
472,19,END_OF_NR,Conversion,2764.0,R100,2021-03-05T09:53:14.911Z,2021-03-05T09:53:17.979Z,97.0,task
474,19,END_OF_NR,Conversion,3540.0,R100,2021-03-08T08:32:18.663Z,2021-03-08T08:32:22.328Z,98.0,task
476,19,END_OF_NR,Distance,67047.0,R100,2021-03-11T07:33:26.233Z,2021-03-11T07:34:33.452Z,105.0,task
477,19,END_OF_NR,Landing,7519.0,R100,2021-03-11T08:14:06.997Z,2021-03-11T08:14:16.681Z,110.0,task
479,19,END_OF_NR,Secret Number,38208.0,R100,2021-03-12T10:25:47.884Z,2021-03-12T10:26:26.296Z,107.0,task
481,19,END_OF_NR,Comparison,3788.0,R100,2021-03-15T12:18:33.565Z,2021-03-15T12:18:39.334Z,103.0,task
483,19,END_OF_NR,Landing,6151.0,R100,2021-03-17T08:36:46.876Z,2021-03-17T08:36:54.446Z,112.0,task
484,19,END_OF_NR,Secret Number,45523.0,R100,2021-03-17T10:27:58.627Z,2021-03-17T10:28:44.320Z,107.0,task
485,19,NORMAL,Distribution,20772.0,R20,2021-03-17T11:19:25.617Z,2021-03-17T11:19:48.927Z,82.0,task
486,19,END_OF_NR,Landing,6101.0,R100,2021-03-18T08:13:38.611Z,2021-03-18T08:13:45.655Z,109.0,task
487,19,NORMAL,Shelf: Jump Ahead,24767.0,R20,2021-03-18T08:48:06.656Z,2021-03-18T08:48:31.916Z,83.0,task
488,19,NORMAL,Jump backwards,24695.0,R20,2021-03-18T09:40:50.584Z,2021-03-18T09:41:15.337Z,84.0,task
490,19,END_OF_NR,Landing,6105.0,R100,2021-03-22T08:48:57.391Z,2021-03-22T08:49:04.856Z,109.0,task
492,19,END_OF_NR,Estimation on Number Line,7069.0,R100,2021-03-23T11:28:55.571Z,2021-03-23T11:29:02.811Z,100.0,task
493,19,END_OF_NR,Distance,25195.0,R100,2021-03-24T09:58:58.293Z,2021-03-24T10:00:05.485Z,105.0,task
494,19,END_OF_NR,Landing,6078.0,R100,2021-03-25T09:41:09.401Z,2021-03-25T09:41:17.831Z,108.0,task
495,19,END_OF_NR,Distance,14111.0,R100,2021-03-25T13:01:58.255Z,2021-03-25T13:02:12.545Z,105.0,task
496,19,END_OF_NR,Secret Number,55480.0,R100,2021-03-29T07:35:13.586Z,2021-03-29T07:36:09.256Z,107.0,task
498,19,NORMAL,Distribution,19629.0,R20,2021-03-29T12:09:18.804Z,2021-03-29T12:09:38.508Z,82.0,task
499,19,END_OF_NR,Conversion,2990.0,R100,2021-03-31T07:22:15.768Z,2021-03-31T07:22:18.925Z,97.0,task
501,19,END_OF_NR,Order,3204.0,R100,2021-04-06T07:33:23.195Z,2021-04-06T07:33:26.563Z,106.0,task
